qid,group,instruction_type,run,step,fact,check1_label,check1_raw,check2_label,check2_raw,final_taxonomy
2hop__635544_110949,content,elaborate,2,2,The Anno Domini (AD) era is the most widely used calendar era globally.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__635544_110949,content,elaborate,2,2,This system was devised in 525 AD.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,2,Australia Day was originally marked on 26 January 1888.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__635544_110949,content,elaborate,2,2,New South Wales's formation occurred in 1818.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__635544_110949,content,elaborate,2,2,"Pir Syed Muhammad Binyamin Rizvi was born on August 15, 1959.",neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,2,Pir Syed Muhammad Binyamin Rizvi was the eldest son of Pir Syed Mohammad Yaqoob Shah.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__635544_110949,content,elaborate,2,2,"""La naissance d'Osiris"" (The Birth of Osiris) is a ballet.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__635544_110949,content,elaborate,2,2,The story involves Jupiter.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,2,Pak Nam-gi was born in 1928 or 1934.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__635544_110949,content,elaborate,2,2,Pak Nam-gi was born in 1934 or 1928.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__635544_110949,content,elaborate,2,2,Pak Nam-gi was born in 2010.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__635544_110949,content,elaborate,2,2,He was killed.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,2,He was the eldest surviving son.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,2,They were required to serve three years in the active reserve list.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,2,"Clara Morris was born on March 17, 1949.",contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__635544_110949,content,elaborate,2,2,Clara Morris was known for her sharp wit.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__635544_110949,content,elaborate,2,2,Clara Morris was known for her talent.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__635544_110949,content,elaborate,2,3,She was born before 1988.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,3,New South Wales's formation occurred in 1818.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__635544_110949,content,elaborate,2,3,"Pir Syed Muhammad Binyamin Rizvi was born on August 15, 1959.",neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,3,Pir Syed Muhammad Binyamin Rizvi was the eldest son of Pir Syed Mohammad Yaqoob Shah.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__635544_110949,content,elaborate,2,3,"""La naissance d'Osiris"" (The Birth of Osiris) is a ballet.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__635544_110949,content,elaborate,2,3,The story involves Jupiter.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,3,Pak Nam-gi was born in 1928 or 1934.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__635544_110949,content,elaborate,2,3,Pak Nam-gi was born in 1934 or 1928.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__635544_110949,content,elaborate,2,3,Pak Nam-gi was born in 2010.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__635544_110949,content,elaborate,2,3,He was killed.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,3,He was the eldest surviving son.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,3,Australia implemented compulsory military service.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__635544_110949,content,elaborate,2,3,"Clara Morris was born on March 17, 1949.",contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__635544_110949,content,elaborate,2,3,Clara Morris was known for her sharp wit.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__635544_110949,content,elaborate,2,3,Clara Morris was known for her talent.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__635544_110949,content,elaborate,2,3,They had a reunion.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__635544_110949,content,elaborate,2,3,The album marked a return to his roots.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,Walter Calverley was the direct descendant of Sir Walter Calverley and Anne Danby.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,1,Sir William Maule is the eldest son and heir of Sir Peter Maule and Christina de Valognes.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,King John of England exists.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,1,King John of England is a person.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,1,John had a second wife named Isabella of Angoulême.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,1,Joan is his daughter.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,Alexander II of Scotland is his son-in-law.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,1,Isabella is his daughter.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,The Holy Roman Emperor Frederick II is her husband.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,1,Joan is a mistress.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,His name carries a less-than- flattering connotation.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,His name does not reflect his true character.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,He was the eldest son of Maria Theresa Kemble.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,Charles Kemble was an actor.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,1,Maria Theresa Kemble was an actor.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,1,William Penn is a cricketer and businessman.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,1,John Penn and Sons was founded by his grandfather.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,"The Gooderham and Worts distillery was established in Toronto, Canada.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,1,"He was born on January 24, 2010.",neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,Andrew Petrie was John Petrie's father.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,1,He was notable for his explorations.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,He was notable for his contributions to the country's development.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,He was the eldest son of Beatrice of Bohemia.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,Westminster Abbey has served as the site for numerous English and British coronations since the crowning of King Harold.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,1,He passed away.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,1,He passed away on 26 January 18 44.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,1,The heir apparent is second in the hierarchy.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,2,Walter Calverley was the direct descendant of Sir Walter Calverley and Anne Danby.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,2,Richard Neville was the 2nd Baron Latimer.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,2,Sir William Maule is the eldest son and heir of Sir Peter Maule and Christina de Valognes.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,2,King John of England had two wives.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,2,John had a second wife named Isabella of Angoulême.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,2,This naval vessel is important.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,2,His name carries a less-than- flattering connotation.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,2,His name does not reflect his true character and legacy.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,2,Charles Kemble was an actor.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,2,Maria Theresa Kemble was an actor.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,2,Her heir apparent is Princess Charlotte.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,2,Her heir apparent is Prince Henry (also known as Harry).,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,2,"Her heir apparent is Prince Andrew, Duke of York.",contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,2,Others are her heirs apparent.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,2,William Penn was a cricketer.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,2,Andrew Petrie was John Petrie's father.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,2,He contributed to the country's development.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,2,He made significant contributions to the field of architecture.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,2,"John III, Margrave of Brandenburg- Salzwedel, was the eldest son of Beatrice of Bohemia.",contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,2,John Wedgwood was baptized on 2 April 1666.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
2hop__14092_8311,content,elaborate,0,2,The heir apparent is second in the hierarchy.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,3,Crown Prince Li does not reflect his true character.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,3,John Mitchell Kemble was a historian.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
2hop__14092_8311,content,elaborate,0,3,He left an indelible mark on history and linguistics.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
2hop__14092_8311,content,elaborate,0,3,Prince Harry is next in line.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
2hop__14092_8311,content,elaborate,0,3,Others are next in line.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
