qid,group,instruction_type,run,step,question,gold_answer,predicted_answer,matched_reference,answer_f1
2hop__124807_135019,style,paraphrase,2,2,Who is the mother of Nephalion's father?,Europa,Augusta Leigh,Europa,0.0
2hop__124807_135019,style,paraphrase,2,3,Who is the mother of Nephalion's father?,Europa,Augusta Leigh,Europa,0.0
2hop__128342_375952,content,elaborate,0,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,0,1,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,0,2,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,0,3,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,1,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,1,1,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,1,2,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,1,3,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,2,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,elaborate,2,1,In which county is the city of KABG located?,Santa Barbara County,Santa Barbara County,Santa Barbara County,1.0
2hop__128342_375952,content,elaborate,2,2,In which county is the city of KABG located?,Santa Barbara County,Los Alamos,Santa Barbara County,0.0
2hop__128342_375952,content,elaborate,2,3,In which county is the city of KABG located?,Santa Barbara County,Santa Barbara County,Santa Barbara County,1.0
2hop__128342_375952,content,shorten,0,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,shorten,0,1,In which county is the city of KABG located?,Santa Barbara County,Bernalillo County,Santa Barbara County,0.4
2hop__128342_375952,content,shorten,0,2,In which county is the city of KABG located?,Santa Barbara County,Bernalillo County,Santa Barbara County,0.4
2hop__128342_375952,content,shorten,0,3,In which county is the city of KABG located?,Santa Barbara County,Bernalillo County,Santa Barbara County,0.4
2hop__128342_375952,content,shorten,1,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,shorten,1,1,In which county is the city of KABG located?,Santa Barbara County,Bernalillo County,Santa Barbara County,0.4
2hop__128342_375952,content,shorten,1,2,In which county is the city of KABG located?,Santa Barbara County,Bernalillo County,Santa Barbara County,0.4
2hop__128342_375952,content,shorten,1,3,In which county is the city of KABG located?,Santa Barbara County,Bernalillo County,Santa Barbara County,0.4
2hop__128342_375952,content,shorten,2,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,content,shorten,2,1,In which county is the city of KABG located?,Santa Barbara County,Santa Fe County,Santa Barbara County,0.6666666666666666
2hop__128342_375952,content,shorten,2,2,In which county is the city of KABG located?,Santa Barbara County,Santa Fe County,Santa Barbara County,0.6666666666666666
2hop__128342_375952,content,shorten,2,3,In which county is the city of KABG located?,Santa Barbara County,Santa Fe County,Santa Barbara County,0.6666666666666666
2hop__128342_375952,style,formality,0,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,formality,0,1,In which county is the city of KABG located?,Santa Barbara County,Santa Fe County,Santa Barbara County,0.6666666666666666
2hop__128342_375952,style,formality,0,2,In which county is the city of KABG located?,Santa Barbara County,The context does not provide information about a city named KABG or its location.,Santa Barbara County,0.0
2hop__128342_375952,style,formality,0,3,In which county is the city of KABG located?,Santa Barbara County,The context does not provide information about a city named KABG or its location.,Santa Barbara County,0.0
2hop__128342_375952,style,formality,1,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,formality,1,1,In which county is the city of KABG located?,Santa Barbara County,Santa Fe County,Santa Barbara County,0.6666666666666666
2hop__128342_375952,style,formality,1,2,In which county is the city of KABG located?,Santa Barbara County,The context does not provide information about a city named KABG or its location.,Santa Barbara County,0.0
2hop__128342_375952,style,formality,1,3,In which county is the city of KABG located?,Santa Barbara County,The context does not provide information about a city named KABG or its location.,Santa Barbara County,0.0
2hop__128342_375952,style,formality,2,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,formality,2,1,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,formality,2,2,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,formality,2,3,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,paraphrase,0,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,paraphrase,0,1,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,paraphrase,0,2,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,paraphrase,0,3,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,paraphrase,1,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,paraphrase,1,1,In which county is the city of KABG located?,Santa Barbara County,Santa Fe County,Santa Barbara County,0.6666666666666666
2hop__128342_375952,style,paraphrase,1,2,In which county is the city of KABG located?,Santa Barbara County,Santa Fe County,Santa Barbara County,0.6666666666666666
2hop__128342_375952,style,paraphrase,1,3,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,paraphrase,2,0,In which county is the city of KABG located?,Santa Barbara County,Los Alamos County,Santa Barbara County,0.3333333333333333
2hop__128342_375952,style,paraphrase,2,1,In which county is the city of KABG located?,Santa Barbara County,The context does not provide information about the location of KABG.,Santa Barbara County,0.0
2hop__128342_375952,style,paraphrase,2,2,In which county is the city of KABG located?,Santa Barbara County,Vatican City,Santa Barbara County,0.0
2hop__128342_375952,style,paraphrase,2,3,In which county is the city of KABG located?,Santa Barbara County,Vatican City,Santa Barbara County,0.0
2hop__131951_643670,content,elaborate,0,0,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Waterweg,Het Scheur,0.0
2hop__131951_643670,content,elaborate,0,1,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,None,Het Scheur,0.0
2hop__131951_643670,content,elaborate,0,2,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Rotterdam hasn't been mentioned in the provided context.,Het Scheur,0.0
2hop__131951_643670,content,elaborate,0,3,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Maas,Het Scheur,0.0
2hop__131951_643670,content,elaborate,1,0,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Waterweg,Het Scheur,0.0
2hop__131951_643670,content,elaborate,1,1,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Waterweg,Het Scheur,0.0
2hop__131951_643670,content,elaborate,1,2,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Waterweg,Het Scheur,0.0
2hop__131951_643670,content,elaborate,1,3,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Maas,Het Scheur,0.0
2hop__131951_643670,content,elaborate,2,0,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Waterweg,Het Scheur,0.0
2hop__131951_643670,content,elaborate,2,1,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Maas,Het Scheur,0.0
2hop__131951_643670,content,elaborate,2,2,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Maas,Het Scheur,0.0
2hop__131951_643670,content,elaborate,2,3,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,None,Het Scheur,0.0
2hop__131951_643670,content,shorten,0,0,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Waterweg,Het Scheur,0.0
2hop__131951_643670,content,shorten,0,1,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Rotterdam Waterfront,Het Scheur,0.0
2hop__131951_643670,content,shorten,0,2,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Rotterdam Waterfront,Het Scheur,0.0
2hop__131951_643670,content,shorten,0,3,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Rotterdam Waterfront,Het Scheur,0.0
2hop__131951_643670,content,shorten,1,0,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Waterweg,Het Scheur,0.0
