qid,instruction_type,run,step,fact,label
2hop__14092_8311,elaborate,0,2,Prince Henry is fifth in line.,SURVIVED
2hop__14092_8311,elaborate,0,3,Prince Henry is fifth in line.,LOST
2hop__14092_8311,elaborate,0,1,Prince Andrew is the Queen's second eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Prince Andrew is the Queen's second eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Prince Andrew is the Queen's second eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,1,Prince Andrew is sixth in line.,SURVIVED
2hop__14092_8311,elaborate,0,2,Prince Andrew is sixth in line.,SURVIVED
2hop__14092_8311,elaborate,0,3,Prince Andrew is sixth in line.,SURVIVED
2hop__14092_8311,elaborate,0,1,Prince Andrew is the Duke of York.,SURVIVED
2hop__14092_8311,elaborate,0,2,Prince Andrew is the Duke of York.,SURVIVED
2hop__14092_8311,elaborate,0,3,Prince Andrew is the Duke of York.,SURVIVED
2hop__14092_8311,elaborate,0,1,Any of the first six in line marrying without the sovereign's consent would be disqualified from succession.,SURVIVED
2hop__14092_8311,elaborate,0,2,Any of the first six in line marrying without the sovereign's consent would be disqualified from succession.,SURVIVED
2hop__14092_8311,elaborate,0,3,Any of the first six in line marrying without the sovereign's consent would be disqualified from succession.,SURVIVED
2hop__14092_8311,elaborate,0,1,Eric Penn is a person.,LOST
2hop__14092_8311,elaborate,0,2,Eric Penn is a person.,LOST
2hop__14092_8311,elaborate,0,3,Eric Penn is a person.,LOST
2hop__14092_8311,elaborate,0,1,Eric Penn was the eldest son of William Penn.,LOST
2hop__14092_8311,elaborate,0,2,Eric Penn was the eldest son of William Penn.,LOST
2hop__14092_8311,elaborate,0,3,Eric Penn was the eldest son of William Penn.,LOST
2hop__14092_8311,elaborate,0,1,William Penn was a cricketer.,LOST
2hop__14092_8311,elaborate,0,2,William Penn was a cricketer.,LOST
2hop__14092_8311,elaborate,0,3,William Penn was a cricketer.,LOST
2hop__14092_8311,elaborate,0,1,William Penn was a businessman.,LOST
2hop__14092_8311,elaborate,0,2,William Penn was a businessman.,LOST
2hop__14092_8311,elaborate,0,3,William Penn was a businessman.,LOST
2hop__14092_8311,elaborate,0,1,William Penn ran the family engineering company of John Penn and Sons.,LOST
2hop__14092_8311,elaborate,0,2,William Penn ran the family engineering company of John Penn and Sons.,LOST
2hop__14092_8311,elaborate,0,3,William Penn ran the family engineering company of John Penn and Sons.,LOST
2hop__14092_8311,elaborate,0,1,John Penn and Sons was founded by John Penn.,LOST
2hop__14092_8311,elaborate,0,2,John Penn and Sons was founded by John Penn.,LOST
2hop__14092_8311,elaborate,0,3,John Penn and Sons was founded by John Penn.,LOST
2hop__14092_8311,elaborate,0,1,"John Penn and Sons was based in Greenwich, London.",LOST
2hop__14092_8311,elaborate,0,2,"John Penn and Sons was based in Greenwich, London.",LOST
2hop__14092_8311,elaborate,0,3,"John Penn and Sons was based in Greenwich, London.",LOST
2hop__14092_8311,elaborate,0,1,Eric Penn was educated at Eton College.,LOST
2hop__14092_8311,elaborate,0,2,Eric Penn was educated at Eton College.,LOST
2hop__14092_8311,elaborate,0,3,Eric Penn was educated at Eton College.,LOST
2hop__14092_8311,elaborate,0,1,"Eric Penn was educated at Trinity College, Cambridge.",LOST
2hop__14092_8311,elaborate,0,2,"Eric Penn was educated at Trinity College, Cambridge.",LOST
2hop__14092_8311,elaborate,0,3,"Eric Penn was educated at Trinity College, Cambridge.",LOST
2hop__14092_8311,elaborate,0,1,James Gooderham Worts is a person.,SURVIVED
2hop__14092_8311,elaborate,0,2,James Gooderham Worts is a person.,SURVIVED
2hop__14092_8311,elaborate,0,3,James Gooderham Worts is a person.,SURVIVED
2hop__14092_8311,elaborate,0,1,"James Gooderham Worts was born on June 4, 18**18**.",LOST
2hop__14092_8311,elaborate,0,2,"James Gooderham Worts was born on June 4, 18**18**.",SURVIVED
2hop__14092_8311,elaborate,0,3,"James Gooderham Worts was born on June 4, 18**18**.",SURVIVED
2hop__14092_8311,elaborate,0,1,"James Gooderham Worts died on June 20, 18**82**.",LOST
2hop__14092_8311,elaborate,0,2,"James Gooderham Worts died on June 20, 18**82**.",SURVIVED
2hop__14092_8311,elaborate,0,3,"James Gooderham Worts died on June 20, 18**82**.",SURVIVED
2hop__14092_8311,elaborate,0,1,James Gooderham Worts was the eldest son of James Worts and Elizabeth Gooderham.,SURVIVED
2hop__14092_8311,elaborate,0,2,James Gooderham Worts was the eldest son of James Worts and Elizabeth Gooderham.,SURVIVED
2hop__14092_8311,elaborate,0,3,James Gooderham Worts was the eldest son of James Worts and Elizabeth Gooderham.,SURVIVED
2hop__14092_8311,elaborate,0,1,Zhao Jiande is a person.,LOST
2hop__14092_8311,elaborate,0,2,Zhao Jiande is a person.,LOST
2hop__14092_8311,elaborate,0,3,Zhao Jiande is a person.,LOST
2hop__14092_8311,elaborate,0,1,Zhao Jiande was the eldest son of Zhao Yingqi.,LOST
2hop__14092_8311,elaborate,0,2,Zhao Jiande was the eldest son of Zhao Yingqi.,LOST
2hop__14092_8311,elaborate,0,3,Zhao Jiande was the eldest son of Zhao Yingqi.,LOST
2hop__14092_8311,elaborate,0,1,Zhao Jiande was a Yue woman.,LOST
2hop__14092_8311,elaborate,0,2,Zhao Jiande was a Yue woman.,LOST
2hop__14092_8311,elaborate,0,3,Zhao Jiande was a Yue woman.,LOST
2hop__14092_8311,elaborate,0,1,Jiande was the eldest.,LOST
2hop__14092_8311,elaborate,0,2,Jiande was the eldest.,LOST
2hop__14092_8311,elaborate,0,3,Jiande was the eldest.,LOST
2hop__14092_8311,elaborate,0,1,Jiande was passed over for kingship.,LOST
2hop__14092_8311,elaborate,0,2,Jiande was passed over for kingship.,LOST
2hop__14092_8311,elaborate,0,3,Jiande was passed over for kingship.,LOST
2hop__14092_8311,elaborate,0,1,Zhao Yingqi was a half-brother of Jiande.,LOST
2hop__14092_8311,elaborate,0,2,Zhao Yingqi was a half-brother of Jiande.,LOST
2hop__14092_8311,elaborate,0,3,Zhao Yingqi was a half-brother of Jiande.,LOST
2hop__14092_8311,elaborate,0,1,Zhao Yingqi was preferred for kingship over Jiande.,LOST
2hop__14092_8311,elaborate,0,2,Zhao Yingqi was preferred for kingship over Jiande.,LOST
2hop__14092_8311,elaborate,0,3,Zhao Yingqi was preferred for kingship over Jiande.,LOST
2hop__14092_8311,elaborate,0,1,Roberto Irineu Marinho is a person.,SURVIVED
2hop__14092_8311,elaborate,0,2,Roberto Irineu Marinho is a person.,SURVIVED
2hop__14092_8311,elaborate,0,3,Roberto Irineu Marinho is a person.,LOST
2hop__14092_8311,elaborate,0,1,Roberto Irineu Marinho was born in Rio de Janeiro.,SURVIVED
2hop__14092_8311,elaborate,0,2,Roberto Irineu Marinho was born in Rio de Janeiro.,SURVIVED
2hop__14092_8311,elaborate,0,3,Roberto Irineu Marinho was born in Rio de Janeiro.,LOST
2hop__14092_8311,elaborate,0,1,Roberto Irineu Marinho was born in RJ.,SURVIVED
2hop__14092_8311,elaborate,0,2,Roberto Irineu Marinho was born in RJ.,SURVIVED
2hop__14092_8311,elaborate,0,3,Roberto Irineu Marinho was born in RJ.,LOST
2hop__14092_8311,elaborate,0,1,Roberto Irineu Marinho was the eldest son of three of the late Roberto Marinho.,LOST
2hop__14092_8311,elaborate,0,2,Roberto Irineu Marinho was the eldest son of three of the late Roberto Marinho.,LOST
2hop__14092_8311,elaborate,0,3,Roberto Irineu Marinho was the eldest son of three of the late Roberto Marinho.,LOST
2hop__14092_8311,elaborate,0,1,John Darling.,LOST
2hop__14092_8311,elaborate,0,2,John Darling.,LOST
2hop__14092_8311,elaborate,0,3,John Darling.,LOST
2hop__14092_8311,elaborate,0,1,John Darling and Son was an Australian wheat merchant and flour milling company.,LOST
2hop__14092_8311,elaborate,0,2,John Darling and Son was an Australian wheat merchant and flour milling company.,LOST
2hop__14092_8311,elaborate,0,3,John Darling and Son was an Australian wheat merchant and flour milling company.,LOST
2hop__14092_8311,elaborate,0,1,"John Darling and Son was founded in Adelaide, South Australia.",LOST
2hop__14092_8311,elaborate,0,2,"John Darling and Son was founded in Adelaide, South Australia.",LOST
2hop__14092_8311,elaborate,0,3,"John Darling and Son was founded in Adelaide, South Australia.",LOST
2hop__14092_8311,elaborate,0,1,John Darling and Son was for many years the largest in Australia.,LOST
2hop__14092_8311,elaborate,0,2,John Darling and Son was for many years the largest in Australia.,LOST
2hop__14092_8311,elaborate,0,3,John Darling and Son was for many years the largest in Australia.,LOST
2hop__14092_8311,elaborate,0,1,John Darling Sr. was a businessman.,LOST
2hop__14092_8311,elaborate,0,2,John Darling Sr. was a businessman.,LOST
2hop__14092_8311,elaborate,0,3,John Darling Sr. was a businessman.,LOST
2hop__14092_8311,elaborate,0,1,John Darling Sr. was of Scottish origin.,LOST
2hop__14092_8311,elaborate,0,2,John Darling Sr. was of Scottish origin.,LOST
2hop__14092_8311,elaborate,0,3,John Darling Sr. was of Scottish origin.,LOST
2hop__14092_8311,elaborate,0,1,John Darling Sr. was a Member of Parliament.,LOST
2hop__14092_8311,elaborate,0,2,John Darling Sr. was a Member of Parliament.,LOST
2hop__14092_8311,elaborate,0,3,John Darling Sr. was a Member of Parliament.,LOST
2hop__14092_8311,elaborate,0,1,John Darling Sr. was a Member of Parliament for 25 years.,LOST
2hop__14092_8311,elaborate,0,2,John Darling Sr. was a Member of Parliament for 25 years.,LOST
2hop__14092_8311,elaborate,0,3,John Darling Sr. was a Member of Parliament for 25 years.,LOST
2hop__14092_8311,elaborate,0,1,"He was succeeded by John Darling, Jr.",LOST
2hop__14092_8311,elaborate,0,2,"He was succeeded by John Darling, Jr.",LOST
2hop__14092_8311,elaborate,0,3,"He was succeeded by John Darling, Jr.",LOST
2hop__14092_8311,elaborate,0,1,"John Darling, Jr. was his eldest son.",LOST
2hop__14092_8311,elaborate,0,2,"John Darling, Jr. was his eldest son.",LOST
2hop__14092_8311,elaborate,0,3,"John Darling, Jr. was his eldest son.",LOST
2hop__14092_8311,elaborate,0,1,"John Darling, Jr. was a Member of Parliament.",LOST
2hop__14092_8311,elaborate,0,2,"John Darling, Jr. was a Member of Parliament.",LOST
2hop__14092_8311,elaborate,0,3,"John Darling, Jr. was a Member of Parliament.",LOST
2hop__14092_8311,elaborate,0,1,He was succeeded by Harold Gordon Darling.,LOST
2hop__14092_8311,elaborate,0,2,He was succeeded by Harold Gordon Darling.,LOST
2hop__14092_8311,elaborate,0,3,He was succeeded by Harold Gordon Darling.,LOST
2hop__14092_8311,elaborate,0,1,Harold Gordon Darling was his son.,LOST
2hop__14092_8311,elaborate,0,2,Harold Gordon Darling was his son.,LOST
2hop__14092_8311,elaborate,0,3,Harold Gordon Darling was his son.,LOST
2hop__14092_8311,elaborate,0,1,It was registered as a private company.,LOST
2hop__14092_8311,elaborate,0,2,It was registered as a private company.,LOST
2hop__14092_8311,elaborate,0,3,It was registered as a private company.,LOST
2hop__14092_8311,elaborate,0,1,It was registered in Victoria.,LOST
2hop__14092_8311,elaborate,0,2,It was registered in Victoria.,LOST
2hop__14092_8311,elaborate,0,3,It was registered in Victoria.,LOST
2hop__14092_8311,elaborate,0,1,It was registered in 1953.,LOST
2hop__14092_8311,elaborate,0,2,It was registered in 1953.,LOST
2hop__14092_8311,elaborate,0,3,It was registered in 1953.,LOST
2hop__14092_8311,elaborate,0,1,Norman Darling is a director.,LOST
2hop__14092_8311,elaborate,0,2,Norman Darling is a director.,LOST
2hop__14092_8311,elaborate,0,3,Norman Darling is a director.,LOST
2hop__14092_8311,elaborate,0,1,Leonard Darling is a director.,LOST
2hop__14092_8311,elaborate,0,2,Leonard Darling is a director.,LOST
2hop__14092_8311,elaborate,0,3,Leonard Darling is a director.,LOST
2hop__14092_8311,elaborate,0,1,Leonard Gordon Darling is a director.,LOST
2hop__14092_8311,elaborate,0,2,Leonard Gordon Darling is a director.,LOST
2hop__14092_8311,elaborate,0,3,Leonard Gordon Darling is a director.,LOST
2hop__14092_8311,elaborate,0,1,Wondosson Kassa is a person.,SURVIVED
2hop__14092_8311,elaborate,0,2,Wondosson Kassa is a person.,SURVIVED
2hop__14092_8311,elaborate,0,3,Wondosson Kassa is a person.,SURVIVED
2hop__14092_8311,elaborate,0,1,Leul Wondosson Kassa is the eldest son of Ras Kassa Haile Darge.,SURVIVED
2hop__14092_8311,elaborate,0,2,Leul Wondosson Kassa is the eldest son of Ras Kassa Haile Darge.,SURVIVED
2hop__14092_8311,elaborate,0,3,Leul Wondosson Kassa is the eldest son of Ras Kassa Haile Darge.,SURVIVED
2hop__14092_8311,elaborate,0,1,Ras Kassa was a loyal ally of Negus Tafari Makonnen.,SURVIVED
2hop__14092_8311,elaborate,0,2,Ras Kassa was a loyal ally of Negus Tafari Makonnen.,SURVIVED
2hop__14092_8311,elaborate,0,3,Ras Kassa was a loyal ally of Negus Tafari Makonnen.,SURVIVED
2hop__14092_8311,elaborate,0,1,Negus Tafari Makonnen was ultimately crowned Emperor Haile Selassie I of Ethiopia.,SURVIVED
2hop__14092_8311,elaborate,0,2,Negus Tafari Makonnen was ultimately crowned Emperor Haile Selassie I of Ethiopia.,SURVIVED
2hop__14092_8311,elaborate,0,3,Negus Tafari Makonnen was ultimately crowned Emperor Haile Selassie I of Ethiopia.,SURVIVED
2hop__14092_8311,elaborate,0,1,Pernell Roberts is a person.,LOST
2hop__14092_8311,elaborate,0,2,Pernell Roberts is a person.,LOST
2hop__14092_8311,elaborate,0,3,Pernell Roberts is a person.,LOST
2hop__14092_8311,elaborate,0,1,"Pernell Elven Roberts, Jr. was an American stage, film and television actor.",LOST
2hop__14092_8311,elaborate,0,2,"Pernell Elven Roberts, Jr. was an American stage, film and television actor.",LOST
2hop__14092_8311,elaborate,0,3,"Pernell Elven Roberts, Jr. was an American stage, film and television actor.",LOST
2hop__14092_8311,elaborate,0,1,"Pernell Elven Roberts, Jr. was a singer.",LOST
2hop__14092_8311,elaborate,0,2,"Pernell Elven Roberts, Jr. was a singer.",LOST
2hop__14092_8311,elaborate,0,3,"Pernell Elven Roberts, Jr. was a singer.",LOST
2hop__14092_8311,elaborate,0,1,"Pernell Elven Roberts, Jr. was an American stage, film and television actor, as well as a singer.",LOST
2hop__14092_8311,elaborate,0,2,"Pernell Elven Roberts, Jr. was an American stage, film and television actor, as well as a singer.",LOST
2hop__14092_8311,elaborate,0,3,"Pernell Elven Roberts, Jr. was an American stage, film and television actor, as well as a singer.",LOST
2hop__14092_8311,elaborate,0,1,He guest-starred in over 60 television series.,LOST
2hop__14092_8311,elaborate,0,2,He guest-starred in over 60 television series.,LOST
2hop__14092_8311,elaborate,0,3,He guest-starred in over 60 television series.,LOST
2hop__14092_8311,elaborate,0,1,He was best known for his roles as Adam Cartwright on Bonanza.,LOST
2hop__14092_8311,elaborate,0,2,He was best known for his roles as Adam Cartwright on Bonanza.,LOST
2hop__14092_8311,elaborate,0,3,He was best known for his roles as Adam Cartwright on Bonanza.,LOST
2hop__14092_8311,elaborate,0,1,"He was best known for his roles as Dr. John McIntyre on Trapper John, M.D.",LOST
2hop__14092_8311,elaborate,0,2,"He was best known for his roles as Dr. John McIntyre on Trapper John, M.D.",LOST
2hop__14092_8311,elaborate,0,3,"He was best known for his roles as Dr. John McIntyre on Trapper John, M.D.",LOST
2hop__14092_8311,elaborate,0,1,The time period is 1979 to 1986.,LOST
2hop__14092_8311,elaborate,0,2,The time period is 1979 to 1986.,LOST
2hop__14092_8311,elaborate,0,3,The time period is 1979 to 1986.,LOST
2hop__14092_8311,elaborate,0,1,John Petrie is a person.,SURVIVED
2hop__14092_8311,elaborate,0,2,John Petrie is a person.,LOST
2hop__14092_8311,elaborate,0,3,John Petrie is a person.,LOST
2hop__14092_8311,elaborate,0,1,John Petrie was born in Edinburgh.,LOST
2hop__14092_8311,elaborate,0,2,John Petrie was born in Edinburgh.,LOST
2hop__14092_8311,elaborate,0,3,John Petrie was born in Edinburgh.,LOST
2hop__14092_8311,elaborate,0,1,John Petrie was born on 15 January 1822.,LOST
2hop__14092_8311,elaborate,0,2,John Petrie was born on 15 January 1822.,LOST
2hop__14092_8311,elaborate,0,3,John Petrie was born on 15 January 1822.,LOST
2hop__14092_8311,elaborate,0,1,John Petrie was the eldest son of Andrew Petrie.,LOST
2hop__14092_8311,elaborate,0,2,John Petrie was the eldest son of Andrew Petrie.,LOST
2hop__14092_8311,elaborate,0,3,John Petrie was the eldest son of Andrew Petrie.,LOST
