match_type,bleurt_answer,question,gold_answer,predicted_answer,answer_f1,qid,instruction_type,group,step,run,correct
bleurt_mid,0.3181242346763611,What is the meaning of the word that is also a majority religion in the region that became India when the country where Kohat is located was created in the Arabic dictionary?,the country of India,Beyond the Indus River,0.0,3hop1__248929_160713_77246,shorten,content,2,1,
bleurt_mid,0.3181242346763611,What is the meaning of the word that is also a majority religion in the region that became India when the country where Kohat is located was created in the Arabic dictionary?,the country of India,Beyond the Indus River,0.0,3hop1__248929_160713_77246,shorten,content,3,1,
bleurt_mid,0.3177576661109924,When does Pam and the person Pam marries on The Office get together?,in the fourth season,After the series finale,0.0,2hop__61714_80069,formality,style,2,1,
bleurt_mid,0.3175548911094665,"In 2002, what company merged with the top PC manufacturer from 1994?",Hewlett Packard,"Polonia Warsaw merged with Dyskobolia in 2008, but the question asks about a 2002 merger involving the top PC manufacturer from 1994. Based on the context, Dell was the largest PC maker by 2002, but there is no mention of a 2002 merger involving Dell.",0.0,2hop__14095_15463,shorten,content,1,0,
bleurt_mid,0.3174169063568115,Where was the film The Beach filmed in the country where Ercole Manfredi died?,island Koh Phi Phi,"Phuket, Thailand",0.0,3hop1__446612_160545_62931,formality,style,3,0,
bleurt_mid,0.3174169063568115,Where was the film The Beach filmed in the country where Ercole Manfredi died?,island Koh Phi Phi,"Phuket, Thailand",0.0,3hop1__446612_160545_62931,formality,style,2,1,
bleurt_mid,0.3174169063568115,Where was the film The Beach filmed in the country where Ercole Manfredi died?,island Koh Phi Phi,"Phuket, Thailand",0.0,3hop1__446612_160545_62931,formality,style,3,1,
bleurt_mid,0.3172930479049682,"Among the top five largest urban areas in the state where Getting Away with Murder's performer was formed, where does city in which Alexander Golitzen died rank?",third-largest,"San Diego is the eighth largest in California. Among the top five, it does not rank.",0.0,4hop3__312119_132409_146285_35031,formality,style,1,2,
bleurt_mid,0.3172280788421631,Where does the city where Veoh's headquarters is located rank in the top five largest urban areas of the state where The Paramour Sessions' performers were formed?,third-largest,Oklahoma City is the largest city in Oklahoma.,0.0,4hop3__668721_132409_371500_35031,elaborate,content,2,0,
bleurt_mid,0.3172280788421631,Where does the city where Veoh's headquarters is located rank in the top five largest urban areas of the state where The Paramour Sessions' performers were formed?,third-largest,Oklahoma City is the largest city in Oklahoma.,0.0,4hop3__668721_132409_371500_35031,elaborate,content,3,0,
bleurt_mid,0.3169649839401245,When was the region immediately north of the region where Urim's country is located and the Persian Gulf created?,1930,"The question is unclear and does not specify a time or event related to the creation of a region immediately north of Ur's country and the Persian Gulf. Based on the provided context, there is no information about the creation date of such a region.",0.0,4hop1__343844_17130_70784_79935,formality,style,3,0,
bleurt_mid,0.3167093992233276,"What is the Arabic dictionary meaning, of the word for the majority religion in the part of British India, that became India when the country that released Mushkil was created?",the country of India,"Hindu: ""one who lives happily"" or ""one who is content""",0.0,3hop1__106688_160713_77246,shorten,content,3,2,
bleurt_mid,0.3164132535457611,"When did the team that John Surtees is a member of, the owner of Scion, and Nissan open US assembly plants?",1981,"Honda in 1982, Toyota in 1984, and Nissan in 1986",0.0,3hop2__222979_380281_40768,formality,style,2,1,
bleurt_mid,0.3159325718879699,How many episodes are in season 5 of the series The Bag or the Bat is part of?,12,14,0.0,2hop__153532_45326,elaborate,content,2,1,
bleurt_mid,0.3159325718879699,How many episodes are in season 5 of the series The Bag or the Bat is part of?,12,14,0.0,2hop__153532_45326,elaborate,content,2,2,
bleurt_mid,0.3159325718879699,How many episodes are in season 5 of the series The Bag or the Bat is part of?,12,14,0.0,2hop__153532_45326,shorten,content,1,0,
bleurt_mid,0.3159325718879699,How many episodes are in season 5 of the series The Bag or the Bat is part of?,12,14,0.0,2hop__153532_45326,shorten,content,2,0,
bleurt_mid,0.3159325718879699,How many episodes are in season 5 of the series The Bag or the Bat is part of?,12,14,0.0,2hop__153532_45326,paraphrase,style,1,1,
bleurt_mid,0.3159325718879699,How many episodes are in season 5 of the series The Bag or the Bat is part of?,12,14,0.0,2hop__153532_45326,paraphrase,style,2,1,
bleurt_mid,0.3157924115657806,Where does the employer of Hasan Hanafi rank according to QS World University Rankings?,551-600,Top 500,0.0,2hop__703767_37168,paraphrase,style,1,0,
bleurt_mid,0.3145805597305298,How many episodes are in season 5 of the series The Bag or the Bat is part of?,12,"The Bag or the Bat is not part of any series; it is a South Park episode from season 17. However, based on the context provided, The Mindy Project and Arrested Development are the only series mentioned with season 5 details. The Mindy Project had 14 episodes in season 5.",0.0,2hop__153532_45326,shorten,content,2,1,
bleurt_mid,0.3141093254089355,"When did the maker of Acura Legend, the company that makes Daihatsu Charmant, and Nissan open US assembly plants?",1981,"Honda: 1982  
Daihatsu: 1984  
Nissan: 1986",0.0,3hop2__132957_132968_40768,shorten,content,1,0,
bleurt_mid,0.3141093254089355,"When did the maker of Acura Legend, the company that makes Daihatsu Charmant, and Nissan open US assembly plants?",1981,"Honda: 1982  
Daihatsu: 1984  
Nissan: 1986",0.0,3hop2__132957_132968_40768,shorten,content,2,0,
bleurt_mid,0.3141093254089355,"When did the maker of Acura Legend, the company that makes Daihatsu Charmant, and Nissan open US assembly plants?",1981,"Honda: 1982  
Daihatsu: 1984  
Nissan: 1986",0.0,3hop2__132957_132968_40768,shorten,content,3,0,
bleurt_mid,0.3140541017055511,When was the region immediately north of the region where the country that secured southern Lebanon is located and the Persian Gulf created?,1930,"The question is ambiguous and does not specify a clear region or time period for its creation. However, if interpreted as asking about the creation of the region immediately north of Israel (which is Lebanon) and the formation of the Persian Gulf, the Persian Gulf is believed to have reached its present shape around the late Oligocene",0.0,4hop1__17192_17130_70784_79935,formality,style,3,0,
bleurt_mid,0.3138906955718994,Whose navigator father explored the east coast of the region where Ignacio Esparza was later born?,Sebastian Cabot,James Cook,0.0,4hop1__455862_508773_85832_745702,elaborate,content,1,0,
bleurt_mid,0.3138906955718994,Whose navigator father explored the east coast of the region where Ignacio Esparza was later born?,Sebastian Cabot,James Cook,0.0,4hop1__455862_508773_85832_745702,elaborate,content,2,0,
bleurt_mid,0.3133246898651123,"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides the different areas of that country, what other differences are there between Real Madrid and the team for the city he moved to in 1999?",two cities,"Real Madrid is a Spanish club from Madrid, while the team in the city he moved to in 1999 (Miami) is the Inter Miami CF, an American club in the MLS based in the United States.",0.0,4hop3__316459_41402_157761_13584,formality,style,1,1,
bleurt_mid,0.3130627870559692,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,Liza Minnelli,Mick Jagger,0.0,3hop1__228_237521_291682,paraphrase,style,3,1,
bleurt_mid,0.3130627870559692,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,Liza Minnelli,Mick Jagger,0.0,3hop1__228_237521_291682,paraphrase,style,2,2,
bleurt_mid,0.3130627870559692,Who's married to the man who produced a documentary about the singer of She's Out of My Life?,Liza Minnelli,Mick Jagger,0.0,3hop1__57186_237521_291682,shorten,content,3,2,
bleurt_mid,0.3130336999893188,"When did the team that John Surtees is a member of, the owner of Scion, and Nissan open US assembly plants?",1981,"Toyota: 1989  
Nissan: 1986",0.0,3hop2__222979_380281_40768,formality,style,2,0,
bleurt_mid,0.3129909038543701,Where was the first female supreme court justice educated?,Stanford University,"I'm sorry, but the provided context does not mention any female Supreme Court justice or her education. It only discusses Sir Lyman Poore Duff, a male jurist and politician. Therefore, I cannot answer the question based on the given context.",0.0,2hop__68158_189357,formality,style,3,0,
bleurt_mid,0.3123767375946045,How many games in a season of the league in which Barcelona won titles in 1948 and 1949?,38,20,0.0,2hop__13592_49388,elaborate,content,1,1,
bleurt_mid,0.3117588758468628,In which county was Larkin I. Smith born?,Pearl River County,"Philadelphia, Pennsylvania",0.0,2hop__506035_325512,formality,style,1,0,
bleurt_mid,0.3116309642791748,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Casa Loma,No information provided,0.0,3hop1__506062_792411_51423,elaborate,content,3,2,
bleurt_mid,0.3114873170852661,When is the opening day of the league in which the team with the most games in the series after which the MLB MVP is awarded plays?,"Thursday, March 29",April 8,0.0,4hop1__88342_75218_128008_87812,formality,style,2,2,
bleurt_mid,0.3112335801124573,What county was Ye Rongguang born in?,Yongjia County,Zhejiang,0.0,2hop__144658_599630,formality,style,1,0,
bleurt_mid,0.3112335801124573,What county was Ye Rongguang born in?,Yongjia County,Zhejiang,0.0,2hop__144658_599630,formality,style,3,0,
bleurt_mid,0.3112335801124573,What county was Ye Rongguang born in?,Yongjia County,Zhejiang,0.0,2hop__144658_599630,formality,style,2,1,
bleurt_mid,0.3112335801124573,What county was Ye Rongguang born in?,Yongjia County,Zhejiang,0.0,2hop__144658_599630,paraphrase,style,1,2,
bleurt_mid,0.3112335801124573,What county was Ye Rongguang born in?,Yongjia County,Zhejiang,0.0,2hop__144658_599630,paraphrase,style,2,2,
bleurt_mid,0.3110740184783935,What percentage did the Dow Jones fall in the historical era where the book takes place?,54.7%,"The question asks for a percentage drop in the Dow Jones during the Great Depression, the era when ""To Kill a Mockingbird"" is set. However, the context does not provide a specific percentage for the Dow Jones fall during the Great Depression. It only gives a specific percentage for the 1987 crash (22",0.0,2hop__2299_38663,paraphrase,style,2,0,
bleurt_mid,0.3107983469963074,"Among the top five largest urban areas in the state where Getting Away with Murder's performer was formed, where does city in which Alexander Golitzen died rank?",third-largest,"San Diego is the second-largest city in California after Los Angeles. However, the question asks for the rank among the top five largest urban areas in the state where Papa Roach (the band associated with ""Getting Away with Murder"") was formed. Papa Roach was formed in San Diego, California. The top five largest",0.0,4hop3__312119_132409_146285_35031,elaborate,content,3,2,
bleurt_mid,0.3103487491607666,When was the last time Darren Carter's team beat the 1894-95 FA Cup winner?,1 December 2010,27 May 1963,0.0,3hop2__304722_692815_63959,formality,style,2,1,
bleurt_mid,0.3103487491607666,When was the last time Darren Carter's team beat the 1894-95 FA Cup winner?,1 December 2010,27 May 1963,0.0,3hop2__304722_692815_63959,formality,style,3,1,
bleurt_mid,0.3102122545242309,"When did the team that John Surtees is a member of, the owner of Scion, and Nissan open US assembly plants?",1981,"Toyota: 1984  
Nissan: 1986",0.0,3hop2__222979_380281_40768,shorten,content,3,0,
bleurt_mid,0.310054063796997,"Who played Spyder, from the ""Once Upon a Time"" film set in the place of death of the composer of Al gran sole carico d'amore?",Jason Momoa,"The question is confusing and does not have a clear answer based on the provided context. 

However, following the instruction for a short, direct answer and using only the context:

Answer: None",0.0,3hop1__222497_737465_93723,elaborate,content,1,0,
bleurt_mid,0.3094447255134582,At the end of which year did tribes from the place where the Celts are said to have migrated from invade the Roman empire?,406,376,0.0,2hop__47712_25719,formality,style,1,0,
bleurt_mid,0.3094447255134582,At the end of which year did tribes from the place where the Celts are said to have migrated from invade the Roman empire?,406,376,0.0,2hop__47712_25719,paraphrase,style,1,1,
bleurt_mid,0.3092160224914551,What was where the Yongle emperor greeted who the edict addressed GDP per person in 2013?,"RMB 98,174(US$16041)",No direct answer found.,0.0,3hop1__857_846_7810,shorten,content,3,1,
bleurt_mid,0.3090167939662933,Who's married to the man who produced a documentary about the singer of She's Out of My Life?,Liza Minnelli,Katherine Jackson,0.0,3hop1__57186_237521_291682,shorten,content,2,0,
bleurt_mid,0.3084453344345093,Where is the district that the person who wanted to reform and address Vincentas Sladkevičius' religion preached a sermon on Marian devotion before his death located?,Saxony-Anhalt,"Kuyavian-Pomeranian Voivodeship, Poland",0.0,4hop1__836115_49925_13759_736921,elaborate,content,3,2,
bleurt_mid,0.3068774342536926,"What label is responsible for the performer of ""Friend Like That""?",Fair Trade Services,"TRD is not a music label; it's Toyota's performance tuning division. The question does not provide context about the performer of ""Friend Like That"" or their associated label. Based on the provided context, there is no information linking ""Friend Like That"" to a music label.",0.0,2hop__170914_152093,elaborate,content,2,2,
bleurt_mid,0.3064332008361816,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of the final destination of exported crops created?",1930,"The question is ambiguous and does not provide a clear context for ""the region"" or ""final destination of exported crops."" Based on the provided context, none of the locations or regions described have a specified creation date. Therefore, no answer can be given from the context.",0.0,4hop2__9988_158279_70784_79935,shorten,content,1,0,
bleurt_mid,0.3059478402137756,What's the place of birth of the former member of The Sunnyboys?,Kingscliff,"Sydney, Australia",0.0,2hop__496961_554601,elaborate,content,3,0,
bleurt_mid,0.3058937788009643,How long had the city considered to be a place that is popular with tourists been the capital city of the location of the Yaxing Coach headquarters?,about 400 years,The question does not provide enough information to determine the duration that a city has been the capital in relation to the location of the Yaxing Coach headquarters. There is no mention of Yaxing Coach or its headquarters in the provided contexts.,0.0,3hop2__326964_7855_7713,formality,style,1,1,
bleurt_mid,0.3056897521018982,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of Operation Earnest Will established?",1932,"The question does not provide sufficient context to determine when the region north of the former ""Near East"" and the location of Operation Earnest Will was established. The context only describes various Polish villages and a mountain in the U.S., without mentioning the Near East or Operation Earnest Will. Therefore, a direct answer cannot be",0.0,4hop2__9988_729371_70784_61381,formality,style,2,1,
bleurt_mid,0.3045791387557983,"In the top five largest urban areas in the US state in which the band performing Scars was formed, where does the city having Pathology rank?",third-largest,"San Diego is the eighth-largest city in California. The top five largest urban areas in California are Los Angeles, San Diego, San Jose, San Francisco, and Fresno. Among these, San Diego is ranked third. However, the question asks where the city having Pathology (San Diego) ranks in the top five largest",0.0,4hop3__719125_132409_223216_35031,formality,style,1,2,
bleurt_mid,0.304018497467041,How many games in a season of the league in which Barcelona won titles in 1948 and 1949?,38,22,0.0,2hop__13592_49388,elaborate,content,2,1,
bleurt_mid,0.3034000992774963,"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides the different areas of that country, what other differences are there between Real Madrid and the team for the city he moved to in 1999?",two cities,"Real Madrid is a Spanish football club based in Madrid, while the team for the city he moved to in 1999, Barcelona, is based in Barcelona and has a different color scheme (blue and red) and a distinct rivalry with Real Madrid known as El Clásico.",0.0,4hop3__316459_41402_157761_13584,formality,style,3,0,
bleurt_mid,0.3028056025505066,"According to QS World University Rankings, what is the ranking of the place that employed Said Ashour?",551-600,Cairo University is ranked within the 701+ category,0.0,2hop__403580_37168,formality,style,1,2,
bleurt_mid,0.3027473092079162,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of Operation Earnest Will established?",1932,"The question does not provide sufficient context to determine when the region north of the former ""Near East"" and the location of Operation Earnest Will was established. The context only describes various Polish villages and a mountain in the United States, without mentioning the Near East or Operation Earnest Will. Therefore, a direct answer cannot be",0.0,4hop2__9988_729371_70784_61381,formality,style,3,1,
bleurt_mid,0.3023427128791809,What is the farthest home run ever hit in the league where the team that Jim Wilson plays for?,about 575 feet,"The question contains a possible error: ""Jim Wilson"" is not a known player in Major League Baseball, and the context mentions ""Hack Wilson."" Assuming the question refers to Hack Wilson, who played in the American League for the Philadelphia Athletics and Cleveland Indians, the farthest home run ever hit in MLB is not specified in",0.0,3hop1__617062_127905_54974,formality,style,2,0,
bleurt_mid,0.301611840724945,Where are NASCAR races held in the city that shares a county with Helvetia?,Tucson Raceway Park,Daytona International Speedway,0.0,3hop1__639955_834494_34088,elaborate,content,1,0,
bleurt_mid,0.301611840724945,Where are NASCAR races held in the city that shares a county with Helvetia?,Tucson Raceway Park,Daytona International Speedway,0.0,3hop1__639955_834494_34088,shorten,content,3,0,
bleurt_mid,0.3015989065170288,How much did the Black Death reduce the population of the region offered aid by the marshall plan?,30% to 65%,"The Black Death primarily occurred in the 14th century, long before the Marshall Plan (1948–1952), which aided Western Europe's post-WWII recovery. The Black Death killed an estimated 75–200 million people in Eurasia, causing a significant population decline in the region.",0.0,2hop__88953_64006,shorten,content,1,0,
bleurt_mid,0.3011186122894287,"Among the top five largest urban areas in the state where Getting Away with Murder's performer was formed, where does city in which Alexander Golitzen died rank?",third-largest,"San Diego is the second-largest city in California, after Los Angeles.",0.0,4hop3__312119_132409_146285_35031,elaborate,content,2,2,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,elaborate,content,2,0,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,elaborate,content,1,1,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,elaborate,content,2,1,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,elaborate,content,3,1,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,shorten,content,1,0,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,formality,style,1,0,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,formality,style,3,1,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,formality,style,3,2,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,paraphrase,style,2,0,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,paraphrase,style,1,2,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,paraphrase,style,2,2,
bleurt_mid,0.3007298111915588,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__813171_153080_33897_81096,paraphrase,style,3,2,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,elaborate,content,1,0,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,elaborate,content,2,0,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,elaborate,content,1,1,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,elaborate,content,2,2,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,elaborate,content,3,2,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,formality,style,1,0,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,formality,style,2,0,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,formality,style,3,0,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,formality,style,1,1,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,formality,style,1,2,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,formality,style,2,2,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,formality,style,3,2,
bleurt_mid,0.3007298111915588,Who won the Indy car race in the largest populated city in the state where the performer of A Modern Jazz Symposium of Music and Poetry is from?,Mario Andretti,Dario Franchitti,0.0,4hop1__846600_153080_33897_81096,paraphrase,style,3,0,
bleurt_mid,0.3005649447441101,How much did the Black Death reduce the population of the region offered aid by the marshall plan?,30% to 65%,Significant reduction; estimates suggest a population loss of 30–60% in parts of Eurasia.,0.0,2hop__88953_64006,elaborate,content,1,0,
bleurt_mid,0.3004392981529236,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,582 feet (177 m),"Babe Ruth's called shot in 1932 is often considered the most famous, but the longest home run by distance is not officially recorded in MLB history.",0.0,3hop1__617062_127905_86588,formality,style,3,2,
